timestamp,robot1_x,robot1_y,robot1_z,robot2_x,robot2_y,robot2_z,robot3_x,robot3_y,robot3_z,robot4_x,robot4_y,robot4_z
1782247711.347755,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247711.848333,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247712.3478668,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247712.8482618,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247713.3479111,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247713.8479464,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247714.3477478,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247714.8478892,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247715.34778,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247715.848215,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247716.3477676,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247716.8476667,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247717.347708,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247717.8477156,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247718.3477087,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247718.8478165,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247719.3477263,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247719.8503044,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247720.3477159,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247720.8477411,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247721.3477554,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247721.8483188,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247722.3477738,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247722.8477259,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247723.3477573,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247723.8482387,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247724.3479998,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247724.8477075,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247725.3480914,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247725.847789,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247726.347684,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247726.8476834,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247727.3484154,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247727.8478284,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247728.347708,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247728.8477044,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247729.34805,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247729.84773,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247730.3477137,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247730.8483129,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247731.3477476,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247731.8478534,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247732.347681,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247732.847723,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247733.3478084,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247733.8478189,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247734.34776,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247734.847722,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247735.348404,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247735.8478315,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247736.3477204,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247736.8477607,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247737.3482287,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247737.8476682,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247738.3477488,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247738.8483305,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247739.3477094,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247739.8479216,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247740.3477583,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247740.8479419,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247741.3478127,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247741.8483741,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247742.3477566,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247742.848146,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247743.3484254,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247743.848007,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247744.3481753,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247744.847789,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247745.347957,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247745.8477056,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247746.3479733,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247746.8481011,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247747.3479486,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247747.8477972,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247748.34772,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247748.8478434,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247749.3477309,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247749.8481388,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247750.3477216,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247750.8479652,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247751.3477778,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247751.8477433,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247752.3482125,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247752.8480766,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247753.3482995,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247753.8482187,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247754.3477407,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247754.8479707,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247755.347753,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247755.8477347,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247756.3480027,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247756.8477254,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247757.3480663,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247757.8482285,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247758.3480825,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247758.8477297,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247759.348016,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247759.8477447,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247760.3479323,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247760.8481112,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247761.3478172,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247761.8477437,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247762.3477652,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247762.8477607,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247763.3477588,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247763.8477602,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247764.347844,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247764.8481605,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247765.3479125,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247765.8478136,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247766.3477666,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247766.8481047,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247767.3477209,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247767.8481097,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247768.3483372,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247768.8477466,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247769.3479323,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247769.848361,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247770.3478355,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247770.8477302,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247771.347705,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247771.847934,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247772.3479254,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247772.8476892,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247773.347672,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247773.848207,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247774.3480964,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247774.8477542,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247775.3477488,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247775.8481164,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247776.3482964,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247776.8482113,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247777.3480957,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247777.8477542,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247778.3477128,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247778.848134,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247779.3477292,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247779.8477762,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247780.3484032,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247780.8477366,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247781.347714,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247781.847741,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247782.347776,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247782.848171,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247783.3477643,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247783.847727,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247784.348059,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247784.8477495,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247785.3477504,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247785.847754,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247786.347732,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247786.8477447,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247787.3479784,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247787.847914,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247788.3480353,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247788.848029,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247789.34822,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247789.848519,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247790.3477466,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247790.8482394,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247791.3477087,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247791.8477206,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247792.347759,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247792.848042,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247793.3477552,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247793.8477056,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247794.3477633,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247794.8480248,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247795.3477576,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247795.8476894,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247796.3480914,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247796.8477228,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247797.3477113,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247797.8477488,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247798.3477464,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247798.8479593,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247799.3481724,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247799.8479383,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247800.3476903,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247800.847736,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1782247801.3477082,-2.5,2.5,5.0,-2.55,-2.55,4.949999999999999,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
